Program,Pvalue,Avalue,Mag
addition,0.35,0.57,negligible
ghz,1.0,0.5,negligible
phase,0.0,0.22,large
qft,0.0,0.73,medium
similarity,0.62,0.46,negligible
simon,0.0,0.96,large
