,Avg Filter HL,Avg Noise HL,Improv HL
P309,0.392785646701701,0.7882840204747533,50.17
P310,0.22551098874300296,0.5040764885035539,55.26
P311,0.40631895058397,0.7661728162018774,46.97
P312,0.31212329950005696,0.49915720366136507,37.47
P314,0.3276981253925847,0.3706914236032258,11.6
P315,0.2669786628407436,0.6296310136585533,57.6
P316,0.026902520321653182,0.21215881017767524,87.32
P319,0.36970180422295396,0.49818762477913203,25.79
P320,0.392645780317305,0.7930804911419169,50.49
P321,0.30027221963909917,0.6986715334502043,57.02
P322,0.31664092176158726,0.6490249936082347,51.21
P324,0.2950051293864301,0.6149424149603492,52.03
P325,0.43035127434868947,0.6770879201714085,36.44
P327,0.0008648041094927112,0.3862271738880079,99.78
P330,0.34199195916347164,0.7945494590803814,56.96
P331,0.28576462870863545,0.5832044702379066,51.0
P332,0.38261958488574005,0.6011650651870444,36.35
P333,0.016739110885733082,0.2929163046649582,94.29
P335,0.3349197435552868,0.43847488553157865,23.62
P336,0.061941324158671505,0.3835595904064739,83.85
P337,0.20864796710364647,0.6138993363002144,66.01
P338,0.20805602610265278,0.6199476368713321,66.44
P339,0.4582773475603555,0.7505389122374961,38.94
P340,0.030056413365875716,0.05507756585657423,45.43
P341,0.2907354407435811,0.6291928304340603,53.79
P342,0.1902761232147893,0.4300845015090647,55.76
P343,0.3692178885985193,0.6957464193219671,46.93
P344,0.2877265371522438,0.7712475759449449,62.69
P345,0.4925214866748357,0.5579683101331644,11.73
P346,0.3898254621393819,0.6121469852317846,36.32
P347,0.2765012240348291,0.6508994617161987,57.52
P348,0.24161044265715034,0.5961768370902127,59.47
P351,0.3030173187730107,0.5896220502092874,48.61
P352,0.4091802963249876,0.6615259266688035,38.15
P353,0.2728067465623655,0.6004800719544882,54.57
P354,0.462107851501675,0.5648342891305541,18.19
P355,0.01546990859538672,0.26853314518386495,94.24
P356,0.21264895143910315,0.6217818154829978,65.8
P357,0.2611390260455336,0.5013442546946497,47.91
P358,0.2754980072402869,0.5652891942844677,51.26
P359,0.15906072927489556,0.3983495115825112,60.07
P360,0.34494821201794607,0.5455233735632925,36.77
P361,0.3119708679772843,0.651216963164467,52.09
P362,0.1546688053413202,0.34181639549524867,54.75
P363,0.24782135565079685,0.5622480029044772,55.92
P364,0.32586894767317326,0.6949546313344869,53.11
P366,0.40223094150696975,0.8433964496320641,52.31
P367,0.41677941014732484,0.48548244505499777,14.15
P368,0.3663175694483109,0.6514785352366089,43.77
P370,0.22484436967041319,0.32400103568944033,30.6
P371,0.3596196435529236,0.5656145131280804,36.42
P372,0.30763996998061216,0.6370263100883063,51.71
P374,0.385246472699563,0.696219964141126,44.67
P375,0.33257774424542436,0.5805086919545923,42.71
P376,0.24946755631494102,0.3034690276828251,17.79
P378,0.22575195295043146,0.6163784031532249,63.37
P379,0.1755003773651209,0.23457160932191298,25.18
P380,0.340955902202404,0.5676094550705728,39.93
P383,0.4228778624717366,0.809782587043635,47.78
P384,0.2839570468004475,0.6489287437947902,56.24
P385,0.4569471834054875,0.7787194024097754,41.32
P386,0.2995824977785397,0.796940277085288,62.41
P387,0.47412782296093364,0.5226758969981679,9.29
P388,0.04695855567067205,0.1816818890896237,74.15
P389,0.057116596019465005,0.22861425796094534,75.02
P390,0.2434736436332219,0.48519153813262866,49.82
P391,0.3862936384196301,0.508866284203434,24.09
P392,0.4448179700812947,0.7461429515065406,40.38
P395,0.36299666502244793,0.804086310783763,54.86
P396,0.0218343737980612,0.21526950928819405,89.86
P397,0.4406344830812305,0.7875779147467645,44.05
P398,0.21533858609761733,0.6398923541396595,66.35
P399,0.15083099855288504,0.1611292060173842,6.39
P400,0.04005991153757319,0.06523048227673613,38.59
P401,0.21421087181665532,0.6205476006639803,65.48
P404,0.3943233406329175,0.6773270814093848,41.78
P405,0.24370732717182905,0.2956701379705775,17.57
P406,0.30477711247792083,0.47050149809546793,35.22
P407,0.31315113686057805,0.7843095886104587,60.07
P409,0.184500039200167,0.7176795814561554,74.29
P410,0.21651986677113635,0.5886288925140623,63.22
P411,0.013020860291817187,0.3068173102757121,95.76
P412,0.2723156811621265,0.6186467554076837,55.98
P413,0.19046925410235832,0.4575396222367737,58.37
P414,0.036356701882096186,0.28282871232659934,87.15
P415,0.09334835543744206,0.09736823864897272,4.13
P416,0.2888600409529314,0.6387834093750325,54.78
P417,0.27836707459142623,0.6095505016252937,54.33
P418,0.43978018797552093,0.7416823014300632,40.71
P419,0.282857662313868,0.5118439354406876,44.74
P420,0.35621833394025326,0.6544739706915378,45.57
P421,0.235305118235258,0.588957784839321,60.05
P422,0.3043796103390745,0.45962459306985565,33.78
P424,0.4013312050302007,0.6733635867709576,40.4
P425,0.33384464844983913,0.6776248778897423,50.73
P426,0.23097954370490567,0.3036507297079849,23.93
P428,0.38008827545624285,0.6838758197861292,44.42
P429,0.2401835293387389,0.5921322565741016,59.44
P431,0.343316271911919,0.7683931207013723,55.32
P432,0.16423670589469802,0.49664739193351337,66.93
P433,0.1762711236772048,0.24459438559988508,27.93
P435,0.42778311659808876,0.7001550530283457,38.9
P436,0.3477621752547225,0.7125142344139002,51.19
P437,0.3515875555818591,0.7377197854280715,52.34
P439,0.3411461437470348,0.5779968936103872,40.98
P440,0.4642349715500624,0.7781914231674668,40.34
P441,0.16408245570819222,0.3167756687510888,48.2
P442,0.07763209919792913,0.27550392599552714,71.82
P443,0.2180668893776756,0.43010000661318376,49.3
P444,0.39998564518914276,0.7515536237080797,46.78
P446,0.318089497406638,0.7008941120681713,54.62
P447,0.11177143915276806,0.34638565157063134,67.73
P448,0.4412975240768571,0.50951356308489,13.39
P450,0.2975969724880458,0.43714721114692195,31.92
P451,0.20173749906661426,0.3588430510532657,43.78
P452,0.32854219305581106,0.7039789744964489,53.33
P453,0.09416554141770235,0.23423561428481518,59.8
P454,0.33965257692119966,0.7794589710136045,56.42
P455,0.5164338585232734,0.6399605349976109,19.3
P456,0.4249146661009104,0.36299347625992534,-17.06
P457,0.27739693295021894,0.6286561201713481,55.87
P458,0.27598976922767976,0.5540094579866147,50.18
P459,0.3640622014144769,0.5897627541158929,38.27
P460,0.335351456542167,0.7198713893384906,53.42
P462,0.19881513517370278,0.6328175919877175,68.58
P463,0.3948910334476078,0.6528265847869718,39.51
P464,0.0946474217285536,0.2884264261549582,67.18
P465,0.21812164675408738,0.41771129524127554,47.78
P466,0.23841880227643283,0.6632962468188692,64.06
P469,0.13987688334239418,0.16315618204792753,14.27
P470,0.3939886312745434,0.7590633004184617,48.1
P471,0.05248190111036638,0.25537931503791456,79.45
P472,0.4436729037191744,0.5180830074407264,14.36
P473,0.04206901425566345,0.05845694810364931,28.03
P474,0.32882493686908987,0.6294659929046247,47.76
P475,0.22731379831868265,0.678608046196187,66.5
P476,0.057548193975173405,0.1702276080763204,66.19
P478,0.38800271710072975,0.6309458748408016,38.5
P479,0.3271374967159292,0.7348088805256561,55.48
P480,0.2736552580988149,0.6383684100543713,57.13
P481,0.2060268898916692,0.6039195173144903,65.89
P482,0.4301139775115013,0.5538251655802512,22.34
P484,0.22775939192506398,0.6189271550736798,63.2
P486,0.4108942362811437,0.768470003493646,46.53
P489,0.4385077159074465,0.744375070496574,41.09
P490,0.4013110576154197,0.540225979737933,25.71
P491,0.2894259062169815,0.6629637694298444,56.34
P492,0.29127968248759245,0.6178581350217797,52.86
P494,0.05632200553552462,0.08603475942251251,34.54
P495,0.04118723939489465,0.0655016775479209,37.12
P496,0.20843947898508944,0.2923561189210071,28.7
P497,0.3704444607907682,0.7894914851095984,53.08
P498,0.40756215121324674,0.7374682291794536,44.73
P499,0.254752622223994,0.6432780059529905,60.4
P501,0.3911821504846206,0.7542857909253478,48.14
P505,0.3351668001558909,0.67425638291321,50.29
P506,0.31299456729803765,0.5475143191094914,42.83
P507,0.47502267178411,0.5831231540492939,18.54
P509,0.4094150146996788,0.7042761532524356,41.87
P510,0.20458353084061937,0.6264345639053904,67.34
P511,0.42053979844063033,0.5305013066524404,20.73
P512,0.32790336254439695,0.6432922184176013,49.03
P513,0.27043476061845506,0.737428843644947,63.33
P514,0.25629103110529244,0.6056068494584961,57.68
P516,0.10027926613931606,0.34941859279690096,71.3
P517,0.21609097823693463,0.60740654763136,64.42
P520,0.4318455147800053,0.7388040732534884,41.55
P522,0.30588396674107365,0.6659121276408178,54.07
P523,0.438254430426355,0.6577619739686215,33.37
P524,0.03556461844616683,0.058236528189421696,38.93
P525,0.34280480494850174,0.6820583035232527,49.74
P527,0.4256463169944036,0.5518733292374994,22.87
P528,0.041522890506544466,0.23180033611070414,82.09
P529,0.34124792036462487,0.6478968581759778,47.33
P530,0.04430390867986626,0.25922552626839146,82.91
P531,0.3100634776668109,0.6373475178170523,51.35
P532,0.2771957537893399,0.6335106660308042,56.24
P534,0.3090990214745758,0.634880265491969,51.31
P535,0.17251418576178432,0.3984608196880973,56.7
P536,0.3434387753547704,0.4423445926743895,22.36
P538,0.3445582119873291,0.680671847273797,49.38
P540,0.11190329303895787,0.2628801947832748,57.43
P541,0.10789813483173248,0.15571457482039203,30.71
P543,0.04880998155135095,0.04972747627313949,1.85
P544,0.2480653392010404,0.3231182506292268,23.23
P546,0.19349706818463783,0.5872340719659043,67.05
P547,0.24072818881226876,0.625964623015412,61.54
P553,0.3109118636213803,0.6415978127643724,51.54
P555,0.26206830781849677,0.4137958107931821,36.67
P556,0.38177586789162865,0.40845836518311873,6.53
P557,0.17062400420124138,0.3081818196771774,44.64
P558,0.31877699419541283,0.5641991974667252,43.5
P559,0.388708735062445,0.6984299951221862,44.35
P560,0.21172865590907697,0.7142757351173511,70.36
P561,0.400298662430108,0.5216539919117135,23.26
P563,0.374371460362209,0.8388641597269891,55.37
P564,0.3421447262256495,0.5309973659624951,35.57
P565,0.4125249462190896,0.6178042879786566,33.23
P566,0.42382530341905295,0.5589835326744458,24.18
P568,0.46011502406405286,0.7362502334955483,37.51
P569,0.12237441695230691,0.175490040060563,30.27
P570,0.3233750777744709,0.6931911463850463,53.35
P571,0.36718563287680894,0.5483211648235717,33.03
P572,0.3712746181118876,0.5334618196918928,30.4
P573,0.26613530458159185,0.5217803835819563,48.99
P575,0.13108251284235836,0.18342658942924,28.54
P576,0.024435834690573675,0.20260973005073316,87.94
P577,0.2320268657199123,0.5757808921009475,59.7
P578,0.34207066846127926,0.6355362506265434,46.18
P580,0.2912678758671408,0.6490434189456122,55.12
P583,0.3944655144630276,0.4018909684272028,1.85
P584,0.3392518809118399,0.7236009427196267,53.12
P585,0.349904476375898,0.6267626585639972,44.17
P586,0.35011407501571545,0.40967440236845165,14.54
P587,0.200387522225666,0.29632209667580245,32.38
P588,0.35040407046009847,0.5268680725118293,33.49
P589,0.07412607552327403,0.08538104321703284,13.18
P590,0.2799169929712804,0.5425084726866646,48.4
P591,0.3168165447738394,0.2881695139581094,-9.94
P592,0.1648066548770426,0.477724800057527,65.5
P593,0.1789666686949238,0.2606881071957165,31.35
P594,0.389061793403558,0.739708157336153,47.4
P595,0.08772554216812432,0.08043497658797415,-9.06
P596,0.20849165437330877,0.6391316064548651,67.38
P597,0.22058009814715232,0.597650698802639,63.09
P598,0.2577773334324643,0.4950362674498274,47.93
P599,0.3123669199659734,0.6631290173611569,52.9
P600,0.2250335853330387,0.5667368925892001,60.29
P601,0.32792100672658026,0.6570364010665032,50.09
P603,0.23357473631605657,0.6187679354766961,62.25
P604,0.16064142425374456,0.1533771447153698,-4.74
P605,0.40757470390934175,0.45759980073563894,10.93
P606,0.42934765328247904,0.5801737875868237,26.0
P607,0.24486468745529577,0.6457734465904323,62.08
P608,0.03458316467251715,0.06817461441331354,49.27
P609,0.3366344390263619,0.6145371742721287,45.22
P610,0.09148582186463114,0.23607135593106227,61.25
P611,0.23293671195293592,0.634836052406926,63.31
P613,0.26353847417825715,0.7472114871836124,64.73
P614,0.3148048578140427,0.44222261450622263,28.81
P615,0.22723700483699158,0.3425509702736835,33.66
P616,0.37569355374398505,0.6809295256381898,44.83
P617,0.17472932630464283,0.25265775118605177,30.84
P618,0.06471093775117889,0.290549585608851,77.73
P619,0.3078445621699259,0.6425449521919958,52.09
P620,0.25615688362612793,0.5672406921371017,54.84
P621,0.2532086096095156,0.6151367770157077,58.84
P622,0.33093940697687946,0.6215832600446427,46.76
P623,0.2953247723615765,0.5705859063904353,48.24
P624,0.40385371203300674,0.7391591885893158,45.36
P625,0.21348765640472672,0.6257671995734603,65.88
P627,0.13275320403339355,0.35888600414095867,63.01
P628,0.039133292434828444,0.2745144711326804,85.74
P630,0.3735741603763832,0.6902407531726319,45.88
P631,0.3697816111647138,0.70895994284532,47.84
P632,0.08681504739598225,0.3737238768389736,76.77
P633,0.4021845523360694,0.6971030638533302,42.31
P634,0.01152873426222734,0.29121103202854354,96.04
P635,0.05068649448115935,0.398870765196993,87.29
P637,0.38048512778633603,0.5412567901652646,29.7
P638,0.3492429671095552,0.4325164143783709,19.25
P640,0.21902812697847224,0.29236051971693333,25.08
P641,0.03312140457548164,0.056271195183159324,41.14
P642,0.4171016209071839,0.8200973692018548,49.14
P643,0.11579416528960063,0.39963872852132426,71.03
P645,0.29808959780702554,0.619168334470175,51.86
P646,0.27222151348831924,0.6937012406285564,60.76
P647,0.19347311323487063,0.6389114199749848,69.72
P648,0.36742342487529855,0.6316311382626957,41.83
P649,0.40152248691841397,0.5117332466272559,21.54
P650,0.3252857206689826,0.5203877514145389,37.49
P651,0.18300356878435334,0.39873325400235293,54.1
P654,0.3460269574458353,0.741522201419426,53.34
P655,0.3883646734203655,0.5398105614197745,28.06
P656,0.4452138020545521,0.5883509060151464,24.33
P657,0.38663342089474745,0.39848783911485386,2.97
P658,0.0985923003892503,0.29984682046726013,67.12
P659,0.3892717935819201,0.7692108980155267,49.39
P660,0.3614600015513513,0.709987230481833,49.09
P662,0.21892310644421498,0.640651501671511,65.83
P663,0.3108722023412369,0.5225538699930862,40.51
P664,0.2102120989784417,0.6210705301518729,66.15
P665,0.2522407782455215,0.6444699622596117,60.86
P666,0.42508435415594736,0.7555002153324395,43.73
P667,0.4040243268643083,0.41089142095304215,1.67
P668,0.38626490232026406,0.5935879730698069,34.93
P669,0.3298420603297679,0.8255774981741599,60.05
P671,0.03399624877007244,0.05931945550349097,42.69
P672,0.21578268921379226,0.40937377369922995,47.29
P674,0.25078012634231334,0.5640442938422179,55.54
P675,0.4675720257220382,0.6276551987562481,25.5
P676,0.4296165356282284,0.5243605315007355,18.07
P677,0.40513924202257157,0.7242615197795272,44.06
P678,0.2978685821988361,0.6441436406897862,53.76
P679,0.41461844290998406,0.7006661647128103,40.83
P680,0.4007642985162746,0.7527640136260972,46.76
P681,0.39036919286006555,0.4605526746869827,15.24
P682,0.2491233156947166,0.6611848718043951,62.32
P683,0.36851866904576847,0.6533134569572715,43.59
P684,0.036322597466749144,0.22840168714590964,84.1
P685,0.04117226167655227,0.23908408535236186,82.78
P686,0.37261354410280056,0.8224309625255685,54.69
P688,0.23090453027440597,0.4643953258041139,50.28
P689,0.41093128749462,0.7303028511351457,43.73
P690,0.425646834779348,0.6711183643308034,36.58
P693,0.27823935391103927,0.3525598291894217,21.08
P694,0.4077655776110535,0.7185544703372532,43.25
P695,0.2927587011586147,0.6550762369236145,55.31
P696,0.358447920609132,0.6124356034461204,41.47
P697,0.44542301445585253,0.7060112669445616,36.91
P698,0.4396856132938352,0.7153017917887586,38.53
